BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045213_TC20190209_bin.211.fa.c00217_T190004...region001, T1900045213_TC20190209_bin.211_T1900045213_TC20190209_bin.211_contig_000217,betalactone,Others
T1900045213_TC20190209_bin.211.fa.c00250_T190004...region001, T1900045213_TC20190209_bin.211_T1900045213_TC20190209_bin.211_contig_000250,RRE-containing,RiPPs
T1900045213_TC20190209_bin.211.fa.c00450_T190004...region001, T1900045213_TC20190209_bin.211_T1900045213_TC20190209_bin.211_contig_000450,RRE-containing,RiPPs
T1900045213_TC20190209_bin.228.fa.c00021_T190004...region001, T1900045213_TC20190209_bin.228_T1900045213_TC20190209_bin.228_contig_000021,terpene,Terpene
T1900045213_TC20190209_bin.36.fa.c00021_T190004...region001, T1900045213_TC20190209_bin.36_T1900045213_TC20190209_bin.36_contig_000021,NRPS,NRPS
T1900045213_TC20190209_bin.36.fa.c00033_T190004...region001, T1900045213_TC20190209_bin.36_T1900045213_TC20190209_bin.36_contig_000033,betalactone,Others
T1900045213_TC20190209_bin.36.fa.c00057_T190004...region001, T1900045213_TC20190209_bin.36_T1900045213_TC20190209_bin.36_contig_000057,NRPS-like,NRPS
T1900045213_TC20190209_bin.36.fa.c00109_T190004...region001, T1900045213_TC20190209_bin.36_T1900045213_TC20190209_bin.36_contig_000109,RRE-containing,RiPPs
T1900045213_TC20190209_bin.46.fa.c00007_T190004...region001, T1900045213_TC20190209_bin.46_T1900045213_TC20190209_bin.46_contig_000007,arylpolyene,Others
T1900045213_TC20190209_bin.82.fa.c00011_T190004...region001, T1900045213_TC20190209_bin.82_T1900045213_TC20190209_bin.82_contig_000011,terpene,Terpene
T1900045213_TC20190209_bin.82.fa.c00155_T190004...region001, T1900045213_TC20190209_bin.82_T1900045213_TC20190209_bin.82_contig_000155,RRE-containing,RiPPs
T1900045213_TC20190209_bin.82.fa.c00240_T190004...region001, T1900045213_TC20190209_bin.82_T1900045213_TC20190209_bin.82_contig_000240,terpene,Terpene
T1900045214_TC20190210_bin.287.fa.c00084_T190004...region001, T1900045214_TC20190210_bin.287_T1900045214_TC20190210_bin.287_contig_000084,RRE-containing,RiPPs
T1900045214_TC20190210_bin.306.fa.c00018_T190004...region001, T1900045214_TC20190210_bin.306_T1900045214_TC20190210_bin.306_contig_000018,NRPS,NRPS
T1900045214_TC20190210_bin.306.fa.c00050_T190004...region001, T1900045214_TC20190210_bin.306_T1900045214_TC20190210_bin.306_contig_000050,NRPS-like,NRPS
T1900045214_TC20190210_bin.306.fa.c00089_T190004...region001, T1900045214_TC20190210_bin.306_T1900045214_TC20190210_bin.306_contig_000089,ranthipeptide,RiPPs
T1900045214_TC20190210_bin.306.fa.c00125_T190004...region001, T1900045214_TC20190210_bin.306_T1900045214_TC20190210_bin.306_contig_000125,NRPS,NRPS
T1900045214_TC20190210_bin.306.fa.c00154_T190004...region001, T1900045214_TC20190210_bin.306_T1900045214_TC20190210_bin.306_contig_000154,betalactone,Others
T1900045214_TC20190210_bin.318.fa.c00103_T190004...region001, T1900045214_TC20190210_bin.318_T1900045214_TC20190210_bin.318_contig_000103,RRE-containing,RiPPs
T1900045214_TC20190210_bin.88.fa.c00210_T190004...region001, T1900045214_TC20190210_bin.88_T1900045214_TC20190210_bin.88_contig_000210,NRPS,NRPS
T1900045214_TC20190210_bin.88.fa.c00211_T190004...region001, T1900045214_TC20190210_bin.88_T1900045214_TC20190210_bin.88_contig_000211,NRPS,NRPS
T1900045214_TC20190210_bin.88.fa.c00330_T190004...region001, T1900045214_TC20190210_bin.88_T1900045214_TC20190210_bin.88_contig_000330,ranthipeptide,RiPPs
T1900045214_TC20190210_bin.88.fa.c00340_T190004...region001, T1900045214_TC20190210_bin.88_T1900045214_TC20190210_bin.88_contig_000340,betalactone,Others
T1900045214_TC20190210_bin.88.fa.c00359_T190004...region001, T1900045214_TC20190210_bin.88_T1900045214_TC20190210_bin.88_contig_000359,NRPS,NRPS
T1900045214_TC20190210_bin.92.fa.c00136_T190004...region001, T1900045214_TC20190210_bin.92_T1900045214_TC20190210_bin.92_contig_000136,RRE-containing,RiPPs
T1900045214_TC20190210_bin.96.fa.c00015_T190004...region001, T1900045214_TC20190210_bin.96_T1900045214_TC20190210_bin.96_contig_000015,ranthipeptide,RiPPs
T1900045214_TC20190210_bin.96.fa.c00056_T190004...region001, T1900045214_TC20190210_bin.96_T1900045214_TC20190210_bin.96_contig_000056,ranthipeptide,RiPPs
T1900045214_TC20190210_bin.96.fa.c00181_T190004...region001, T1900045214_TC20190210_bin.96_T1900045214_TC20190210_bin.96_contig_000181,RRE-containing,RiPPs
T1900045215_TC20190211_bin.17.fa.c00066_T190004...region001, T1900045215_TC20190211_bin.17_T1900045215_TC20190211_bin.17_contig_000066,ranthipeptide,RiPPs
T1900045215_TC20190211_bin.17.fa.c00111_T190004...region001, T1900045215_TC20190211_bin.17_T1900045215_TC20190211_bin.17_contig_000111,RRE-containing,RiPPs
T1900045215_TC20190211_bin.17.fa.c00192_T190004...region001, T1900045215_TC20190211_bin.17_T1900045215_TC20190211_bin.17_contig_000192,RRE-containing,RiPPs
T1900045215_TC20190211_bin.17.fa.c00212_T190004...region001, T1900045215_TC20190211_bin.17_T1900045215_TC20190211_bin.17_contig_000212,RRE-containing.NRPS-like,Others
T1900045215_TC20190211_bin.183.fa.c00013_T190004...region001, T1900045215_TC20190211_bin.183_T1900045215_TC20190211_bin.183_contig_000013,ranthipeptide,RiPPs
T1900045215_TC20190211_bin.183.fa.c00014_T190004...region001, T1900045215_TC20190211_bin.183_T1900045215_TC20190211_bin.183_contig_000014,betalactone,Others
T1900045215_TC20190211_bin.183.fa.c00045_T190004...region001, T1900045215_TC20190211_bin.183_T1900045215_TC20190211_bin.183_contig_000045,NRPS-like,NRPS
T1900045215_TC20190211_bin.199.fa.c00077_T190004...region001, T1900045215_TC20190211_bin.199_T1900045215_TC20190211_bin.199_contig_000077,betalactone,Others
T1900045215_TC20190211_bin.199.fa.c00101_T190004...region001, T1900045215_TC20190211_bin.199_T1900045215_TC20190211_bin.199_contig_000101,RRE-containing,RiPPs
T1900045215_TC20190211_bin.20.fa.c00057_T190004...region001, T1900045215_TC20190211_bin.20_T1900045215_TC20190211_bin.20_contig_000057,betalactone,Others
T1900045215_TC20190211_bin.20.fa.c00285_T190004...region001, T1900045215_TC20190211_bin.20_T1900045215_TC20190211_bin.20_contig_000285,ranthipeptide,RiPPs
T1900045215_TC20190211_bin.223.fa.c00172_T190004...region001, T1900045215_TC20190211_bin.223_T1900045215_TC20190211_bin.223_contig_000172,arylpolyene,Others
T1900045215_TC20190211_bin.62.fa.c00061_T190004...region001, T1900045215_TC20190211_bin.62_T1900045215_TC20190211_bin.62_contig_000061,RRE-containing,RiPPs
T1900045215_TC20190211_bin.95.fa.c00103_T190004...region001, T1900045215_TC20190211_bin.95_T1900045215_TC20190211_bin.95_contig_000103,ranthipeptide,RiPPs
T1900045216_TC20190212_bin.149.fa.c00099_T190004...region001, T1900045216_TC20190212_bin.149_T1900045216_TC20190212_bin.149_contig_000099,ranthipeptide,RiPPs
T1900045216_TC20190212_bin.180.fa.c00243_T190004...region001, T1900045216_TC20190212_bin.180_T1900045216_TC20190212_bin.180_contig_000243,ranthipeptide,RiPPs
T1900045216_TC20190212_bin.195.fa.c00045_T190004...region001, T1900045216_TC20190212_bin.195_T1900045216_TC20190212_bin.195_contig_000045,RRE-containing,RiPPs
T1900045216_TC20190212_bin.195.fa.c00090_T190004...region001, T1900045216_TC20190212_bin.195_T1900045216_TC20190212_bin.195_contig_000090,RRE-containing,RiPPs
T1900045216_TC20190212_bin.195.fa.c00099_T190004...region001, T1900045216_TC20190212_bin.195_T1900045216_TC20190212_bin.195_contig_000099,betalactone,Others
T1900045216_TC20190212_bin.195.fa.c00128_T190004...region001, T1900045216_TC20190212_bin.195_T1900045216_TC20190212_bin.195_contig_000128,ranthipeptide,RiPPs
T1900045216_TC20190212_bin.33.fa.c00009_T190004...region001, T1900045216_TC20190212_bin.33_T1900045216_TC20190212_bin.33_contig_000009,arylpolyene,Others
T1900045216_TC20190212_bin.40.fa.c00043_T190004...region001, T1900045216_TC20190212_bin.40_T1900045216_TC20190212_bin.40_contig_000043,RRE-containing,RiPPs
T1900045216_TC20190212_bin.40.fa.c00053_T190004...region001, T1900045216_TC20190212_bin.40_T1900045216_TC20190212_bin.40_contig_000053,RRE-containing,RiPPs
T1900045216_TC20190212_bin.40.fa.c00098_T190004...region001, T1900045216_TC20190212_bin.40_T1900045216_TC20190212_bin.40_contig_000098,RRE-containing,RiPPs
T1900045216_TC20190212_bin.40.fa.c00135_T190004...region001, T1900045216_TC20190212_bin.40_T1900045216_TC20190212_bin.40_contig_000135,RRE-containing,RiPPs
T1900045216_TC20190212_bin.40.fa.c00188_T190004...region001, T1900045216_TC20190212_bin.40_T1900045216_TC20190212_bin.40_contig_000188,ranthipeptide,RiPPs
T1900045217_TC20190213_bin.137.fa.c00060_T190004...region001, T1900045217_TC20190213_bin.137_T1900045217_TC20190213_bin.137_contig_000060,betalactone,Others
T1900045217_TC20190213_bin.137.fa.c00331_T190004...region001, T1900045217_TC20190213_bin.137_T1900045217_TC20190213_bin.137_contig_000331,NRPS-like,NRPS
T1900045217_TC20190213_bin.137.fa.c00513_T190004...region001, T1900045217_TC20190213_bin.137_T1900045217_TC20190213_bin.137_contig_000513,NRPS,NRPS
T1900045217_TC20190213_bin.137.fa.c00545_T190004...region001, T1900045217_TC20190213_bin.137_T1900045217_TC20190213_bin.137_contig_000545,RRE-containing,RiPPs
T1900045217_TC20190213_bin.137.fa.c00582_T190004...region001, T1900045217_TC20190213_bin.137_T1900045217_TC20190213_bin.137_contig_000582,NRPS-like,NRPS
T1900045217_TC20190213_bin.149.fa.c00150_T190004...region001, T1900045217_TC20190213_bin.149_T1900045217_TC20190213_bin.149_contig_000150,ranthipeptide,RiPPs
T1900045217_TC20190213_bin.149.fa.c00161_T190004...region001, T1900045217_TC20190213_bin.149_T1900045217_TC20190213_bin.149_contig_000161,RRE-containing,RiPPs
T1900045217_TC20190213_bin.149.fa.c00386_T190004...region001, T1900045217_TC20190213_bin.149_T1900045217_TC20190213_bin.149_contig_000386,RRE-containing,RiPPs
T1900045217_TC20190213_bin.149.fa.c00402_T190004...region001, T1900045217_TC20190213_bin.149_T1900045217_TC20190213_bin.149_contig_000402,RRE-containing,RiPPs
T1900045217_TC20190213_bin.154.fa.c00325_T190004...region001, T1900045217_TC20190213_bin.154_T1900045217_TC20190213_bin.154_contig_000325,RRE-containing,RiPPs
T1900045217_TC20190213_bin.22.fa.c00028_T190004...region001, T1900045217_TC20190213_bin.22_T1900045217_TC20190213_bin.22_contig_000028,RRE-containing,RiPPs
T1900045217_TC20190213_bin.22.fa.c00268_T190004...region001, T1900045217_TC20190213_bin.22_T1900045217_TC20190213_bin.22_contig_000268,betalactone,Others
T1900045217_TC20190213_bin.69.fa.c00112_T190004...region001, T1900045217_TC20190213_bin.69_T1900045217_TC20190213_bin.69_contig_000112,NRPS,NRPS
T1900045217_TC20190213_bin.69.fa.c00117_T190004...region001, T1900045217_TC20190213_bin.69_T1900045217_TC20190213_bin.69_contig_000117,ranthipeptide,RiPPs
T1900045217_TC20190213_bin.69.fa.c00133_T190004...region001, T1900045217_TC20190213_bin.69_T1900045217_TC20190213_bin.69_contig_000133,RRE-containing,RiPPs
T1900045218_TC20190214_bin.128.fa.c00020_T190004...region001, T1900045218_TC20190214_bin.128_T1900045218_TC20190214_bin.128_contig_000020,RRE-containing,RiPPs
T1900045218_TC20190214_bin.128.fa.c00040_T190004...region001, T1900045218_TC20190214_bin.128_T1900045218_TC20190214_bin.128_contig_000040,betalactone,Others
T1900045218_TC20190214_bin.128.fa.c00073_T190004...region001, T1900045218_TC20190214_bin.128_T1900045218_TC20190214_bin.128_contig_000073,RRE-containing,RiPPs
T1900045218_TC20190214_bin.128.fa.c00112_T190004...region001, T1900045218_TC20190214_bin.128_T1900045218_TC20190214_bin.128_contig_000112,ranthipeptide,RiPPs
T1900045218_TC20190214_bin.137.fa.c00145_T190004...region001, T1900045218_TC20190214_bin.137_T1900045218_TC20190214_bin.137_contig_000145,RRE-containing,RiPPs
T1900045218_TC20190214_bin.153.fa.c00076_T190004...region001, T1900045218_TC20190214_bin.153_T1900045218_TC20190214_bin.153_contig_000076,NRPS,NRPS
T1900045218_TC20190214_bin.153.fa.c00130_T190004...region001, T1900045218_TC20190214_bin.153_T1900045218_TC20190214_bin.153_contig_000130,betalactone,Others
T1900045218_TC20190214_bin.153.fa.c00131_T190004...region001, T1900045218_TC20190214_bin.153_T1900045218_TC20190214_bin.153_contig_000131,NRPS,NRPS
T1900045218_TC20190214_bin.153.fa.c00132_T190004...region001, T1900045218_TC20190214_bin.153_T1900045218_TC20190214_bin.153_contig_000132,ranthipeptide,RiPPs
T1900045218_TC20190214_bin.153.fa.c00288_T190004...region001, T1900045218_TC20190214_bin.153_T1900045218_TC20190214_bin.153_contig_000288,NRPS-like,NRPS
T1900045218_TC20190214_bin.153.fa.c00295_T190004...region001, T1900045218_TC20190214_bin.153_T1900045218_TC20190214_bin.153_contig_000295,NRPS-like,NRPS
T1900045218_TC20190214_bin.3.fa.c00162_T190004...region001, T1900045218_TC20190214_bin.3_T1900045218_TC20190214_bin.3_contig_000162,NRPS-like,NRPS
T1900045218_TC20190214_bin.3.fa.c00254_T190004...region001, T1900045218_TC20190214_bin.3_T1900045218_TC20190214_bin.3_contig_000254,arylpolyene,Others
T1900045218_TC20190214_bin.3.fa.c00295_T190004...region001, T1900045218_TC20190214_bin.3_T1900045218_TC20190214_bin.3_contig_000295,ranthipeptide,RiPPs
T1900045218_TC20190214_bin.3.fa.c00355_T190004...region001, T1900045218_TC20190214_bin.3_T1900045218_TC20190214_bin.3_contig_000355,cyclic-lactone-autoinducer,RiPPs
T1900045218_TC20190214_bin.61.fa.c00001_T190004...region001, T1900045218_TC20190214_bin.61_T1900045218_TC20190214_bin.61_contig_000001,cyclic-lactone-autoinducer,RiPPs
T1900045218_TC20190214_bin.63.fa.c00039_T190004...region001, T1900045218_TC20190214_bin.63_T1900045218_TC20190214_bin.63_contig_000039,ranthipeptide,RiPPs
T1900045218_TC20190214_bin.63.fa.c00251_T190004...region001, T1900045218_TC20190214_bin.63_T1900045218_TC20190214_bin.63_contig_000251,proteusin,RiPPs
T1900045218_TC20190214_bin.63.fa.c00444_T190004...region001, T1900045218_TC20190214_bin.63_T1900045218_TC20190214_bin.63_contig_000444,ranthipeptide,RiPPs
T1900045218_TC20190214_bin.70.fa.c00038_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000038,NRPS,NRPS
T1900045218_TC20190214_bin.70.fa.c00109_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000109,NRPS,NRPS
T1900045218_TC20190214_bin.70.fa.c00159_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000159,betalactone,Others
T1900045218_TC20190214_bin.70.fa.c00184_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000184,NRPS-like,NRPS
T1900045218_TC20190214_bin.70.fa.c00250_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000250,NRPS,NRPS
T1900045218_TC20190214_bin.70.fa.c00274_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000274,NRPS,NRPS
T1900045218_TC20190214_bin.70.fa.c00366_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000366,NRPS,NRPS
T1900045218_TC20190214_bin.70.fa.c00464_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000464,RRE-containing,RiPPs
T1900045218_TC20190214_bin.70.fa.c00479_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000479,NRPS,NRPS
T1900045218_TC20190214_bin.70.fa.c00491_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000491,NRPS,NRPS
T1900045218_TC20190214_bin.70.fa.c00583_T190004...region001, T1900045218_TC20190214_bin.70_T1900045218_TC20190214_bin.70_contig_000583,ranthipeptide,RiPPs
T1900045219_TC20190215_bin.130.fa.c00004_T190004...region001, T1900045219_TC20190215_bin.130_T1900045219_TC20190215_bin.130_contig_000004,RRE-containing,RiPPs
T1900045219_TC20190215_bin.130.fa.c00254_T190004...region001, T1900045219_TC20190215_bin.130_T1900045219_TC20190215_bin.130_contig_000254,NRPS-like,NRPS
T1900045219_TC20190215_bin.130.fa.c00392_T190004...region001, T1900045219_TC20190215_bin.130_T1900045219_TC20190215_bin.130_contig_000392,ranthipeptide,RiPPs
T1900045219_TC20190215_bin.72.fa.c00254_T190004...region001, T1900045219_TC20190215_bin.72_T1900045219_TC20190215_bin.72_contig_000254,RRE-containing,RiPPs
T1900045219_TC20190215_bin.82.fa.c00025_T190004...region001, T1900045219_TC20190215_bin.82_T1900045219_TC20190215_bin.82_contig_000025,RRE-containing,RiPPs
T1900045219_TC20190215_bin.82.fa.c00032_T190004...region001, T1900045219_TC20190215_bin.82_T1900045219_TC20190215_bin.82_contig_000032,cyclic-lactone-autoinducer,RiPPs
T1900045219_TC20190215_bin.82.fa.c00043_T190004...region001, T1900045219_TC20190215_bin.82_T1900045219_TC20190215_bin.82_contig_000043,RRE-containing,RiPPs
T1900045219_TC20190215_bin.82.fa.c00044_T190004...region001, T1900045219_TC20190215_bin.82_T1900045219_TC20190215_bin.82_contig_000044,betalactone,Others
T1900045220_TC20190216_bin.60.fa.c00006_T190004...region001, T1900045220_TC20190216_bin.60_T1900045220_TC20190216_bin.60_contig_000006,NRPS-like,NRPS
T1900045220_TC20190216_bin.60.fa.c00043_T190004...region001, T1900045220_TC20190216_bin.60_T1900045220_TC20190216_bin.60_contig_000043,NRPS,NRPS
T1900045220_TC20190216_bin.82.fa.c00012_T190004...region001, T1900045220_TC20190216_bin.82_T1900045220_TC20190216_bin.82_contig_000012,ranthipeptide,RiPPs
T1900045220_TC20190216_bin.82.fa.c00104_T190004...region001, T1900045220_TC20190216_bin.82_T1900045220_TC20190216_bin.82_contig_000104,RRE-containing,RiPPs
T1900045220_TC20190216_bin.82.fa.c00118_T190004...region001, T1900045220_TC20190216_bin.82_T1900045220_TC20190216_bin.82_contig_000118,RRE-containing,RiPPs
T1900045220_TC20190216_bin.82.fa.c00174_T190004...region001, T1900045220_TC20190216_bin.82_T1900045220_TC20190216_bin.82_contig_000174,NRPS-like,NRPS
T1900045223_TC20190219_bin.119.fa.c00326_T190004...region001, T1900045223_TC20190219_bin.119_T1900045223_TC20190219_bin.119_contig_000326,RRE-containing,RiPPs
T1900045223_TC20190219_bin.119.fa.c00388_T190004...region001, T1900045223_TC20190219_bin.119_T1900045223_TC20190219_bin.119_contig_000388,RRE-containing,RiPPs
T1900045223_TC20190219_bin.119.fa.c00495_T190004...region001, T1900045223_TC20190219_bin.119_T1900045223_TC20190219_bin.119_contig_000495,RRE-containing,RiPPs
T1900045223_TC20190219_bin.119.fa.c00552_T190004...region001, T1900045223_TC20190219_bin.119_T1900045223_TC20190219_bin.119_contig_000552,ranthipeptide,RiPPs
T1900045223_TC20190219_bin.150.fa.c00051_T190004...region001, T1900045223_TC20190219_bin.150_T1900045223_TC20190219_bin.150_contig_000051,RRE-containing,RiPPs
T1900045223_TC20190219_bin.150.fa.c00064_T190004...region001, T1900045223_TC20190219_bin.150_T1900045223_TC20190219_bin.150_contig_000064,ranthipeptide,RiPPs
T1900045223_TC20190219_bin.168.fa.c00177_T190004...region001, T1900045223_TC20190219_bin.168_T1900045223_TC20190219_bin.168_contig_000177,betalactone,Others
T1900045223_TC20190219_bin.168.fa.c00185_T190004...region001, T1900045223_TC20190219_bin.168_T1900045223_TC20190219_bin.168_contig_000185,RRE-containing,RiPPs
T1900045223_TC20190219_bin.168.fa.c00215_T190004...region001, T1900045223_TC20190219_bin.168_T1900045223_TC20190219_bin.168_contig_000215,RRE-containing,RiPPs
T1900045223_TC20190219_bin.193.fa.c00012_T190004...region001, T1900045223_TC20190219_bin.193_T1900045223_TC20190219_bin.193_contig_000012,betalactone,Others
T1900045223_TC20190219_bin.193.fa.c00038_T190004...region001, T1900045223_TC20190219_bin.193_T1900045223_TC20190219_bin.193_contig_000038,ranthipeptide,RiPPs
T1900045223_TC20190219_bin.193.fa.c00040_T190004...region001, T1900045223_TC20190219_bin.193_T1900045223_TC20190219_bin.193_contig_000040,RRE-containing,RiPPs
T1900045223_TC20190219_bin.214.fa.c00130_T190004...region001, T1900045223_TC20190219_bin.214_T1900045223_TC20190219_bin.214_contig_000130,betalactone,Others
T1900045223_TC20190219_bin.214.fa.c00176_T190004...region001, T1900045223_TC20190219_bin.214_T1900045223_TC20190219_bin.214_contig_000176,RRE-containing,RiPPs
T1900045223_TC20190219_bin.360.fa.c00004_T190004...region001, T1900045223_TC20190219_bin.360_T1900045223_TC20190219_bin.360_contig_000004,ranthipeptide,RiPPs
T1900045223_TC20190219_bin.360.fa.c00006_T190004...region001, T1900045223_TC20190219_bin.360_T1900045223_TC20190219_bin.360_contig_000006,betalactone,Others
T1900045223_TC20190219_bin.360.fa.c00077_T190004...region001, T1900045223_TC20190219_bin.360_T1900045223_TC20190219_bin.360_contig_000077,RRE-containing,RiPPs
T1900045223_TC20190219_bin.367.fa.c00020_T190004...region001, T1900045223_TC20190219_bin.367_T1900045223_TC20190219_bin.367_contig_000020,RRE-containing,RiPPs
T1900045223_TC20190219_bin.69.fa.c00010_T190004...region001, T1900045223_TC20190219_bin.69_T1900045223_TC20190219_bin.69_contig_000010,betalactone,Others
T1900045224_TC20190220_bin.211.fa.c00182_T190004...region001, T1900045224_TC20190220_bin.211_T1900045224_TC20190220_bin.211_contig_000182,NRPS-like,NRPS
T1900045224_TC20190220_bin.211.fa.c00186_T190004...region001, T1900045224_TC20190220_bin.211_T1900045224_TC20190220_bin.211_contig_000186,ranthipeptide,RiPPs
T1900045224_TC20190220_bin.218.fa.c00027_T190004...region001, T1900045224_TC20190220_bin.218_T1900045224_TC20190220_bin.218_contig_000027,RRE-containing,RiPPs
T1900045224_TC20190220_bin.218.fa.c00085_T190004...region001, T1900045224_TC20190220_bin.218_T1900045224_TC20190220_bin.218_contig_000085,thiopeptide.ranthipeptide,RiPPs
T1900045224_TC20190220_bin.218.fa.c00113_T190004...region001, T1900045224_TC20190220_bin.218_T1900045224_TC20190220_bin.218_contig_000113,RRE-containing,RiPPs
T1900045224_TC20190220_bin.218.fa.c00195_T190004...region001, T1900045224_TC20190220_bin.218_T1900045224_TC20190220_bin.218_contig_000195,RRE-containing,RiPPs
T1900045224_TC20190220_bin.267.fa.c00164_T190004...region001, T1900045224_TC20190220_bin.267_T1900045224_TC20190220_bin.267_contig_000164,betalactone,Others
T1900045224_TC20190220_bin.267.fa.c00306_T190004...region001, T1900045224_TC20190220_bin.267_T1900045224_TC20190220_bin.267_contig_000306,RRE-containing,RiPPs
T1900045224_TC20190220_bin.313.fa.c00006_T190004...region001, T1900045224_TC20190220_bin.313_T1900045224_TC20190220_bin.313_contig_000006,RRE-containing,RiPPs
T1900045224_TC20190220_bin.313.fa.c00042_T190004...region001, T1900045224_TC20190220_bin.313_T1900045224_TC20190220_bin.313_contig_000042,ranthipeptide,RiPPs
T1900045224_TC20190220_bin.4.fa.c00138_T190004...region001, T1900045224_TC20190220_bin.4_T1900045224_TC20190220_bin.4_contig_000138,NRPS-like,NRPS
T1900045224_TC20190220_bin.4.fa.c00168_T190004...region001, T1900045224_TC20190220_bin.4_T1900045224_TC20190220_bin.4_contig_000168,ranthipeptide,RiPPs
T1900045224_TC20190220_bin.4.fa.c00331_T190004...region001, T1900045224_TC20190220_bin.4_T1900045224_TC20190220_bin.4_contig_000331,RRE-containing,RiPPs
T1900045224_TC20190220_bin.81.fa.c00105_T190004...region001, T1900045224_TC20190220_bin.81_T1900045224_TC20190220_bin.81_contig_000105,arylpolyene,Others
T1900045224_TC20190220_bin.81.fa.c00141_T190004...region001, T1900045224_TC20190220_bin.81_T1900045224_TC20190220_bin.81_contig_000141,betalactone,Others
T1900045224_TC20190220_bin.81.fa.c00160_T190004...region001, T1900045224_TC20190220_bin.81_T1900045224_TC20190220_bin.81_contig_000160,arylpolyene,Others
T1900045224_TC20190220_bin.99.fa.c00020_T190004...region001, T1900045224_TC20190220_bin.99_T1900045224_TC20190220_bin.99_contig_000020,hserlactone,Others
T1900045225_TC20190221_bin.203.fa.c00182_T190004...region001, T1900045225_TC20190221_bin.203_T1900045225_TC20190221_bin.203_contig_000182,RRE-containing,RiPPs
T1900045225_TC20190221_bin.203.fa.c00318_T190004...region001, T1900045225_TC20190221_bin.203_T1900045225_TC20190221_bin.203_contig_000318,RRE-containing,RiPPs
T1900045225_TC20190221_bin.74.fa.c00028_T190004...region001, T1900045225_TC20190221_bin.74_T1900045225_TC20190221_bin.74_contig_000028,RRE-containing,RiPPs
T1900045225_TC20190221_bin.74.fa.c00038_T190004...region001, T1900045225_TC20190221_bin.74_T1900045225_TC20190221_bin.74_contig_000038,NRPS-like,NRPS
T1900045225_TC20190221_bin.9.fa.c00038_T190004...region001, T1900045225_TC20190221_bin.9_T1900045225_TC20190221_bin.9_contig_000038,terpene,Terpene
T1900045225_TC20190221_bin.9.fa.c00056_T190004...region001, T1900045225_TC20190221_bin.9_T1900045225_TC20190221_bin.9_contig_000056,arylpolyene,Others
T1900045226_TC20190222_bin.128.fa.c00019_T190004...region001, T1900045226_TC20190222_bin.128_T1900045226_TC20190222_bin.128_contig_000019,RRE-containing,RiPPs
T1900045227_TC20190223_bin.191.fa.c00003_T190004...region001, T1900045227_TC20190223_bin.191_T1900045227_TC20190223_bin.191_contig_000003,betalactone,Others
T1900045227_TC20190223_bin.191.fa.c00007_T190004...region001, T1900045227_TC20190223_bin.191_T1900045227_TC20190223_bin.191_contig_000007,RRE-containing,RiPPs
T1900045227_TC20190223_bin.191.fa.c00024_T190004...region001, T1900045227_TC20190223_bin.191_T1900045227_TC20190223_bin.191_contig_000024,thiopeptide,RiPPs
T1900045227_TC20190223_bin.191.fa.c00054_T190004...region001, T1900045227_TC20190223_bin.191_T1900045227_TC20190223_bin.191_contig_000054,RRE-containing,RiPPs
T1900045227_TC20190223_bin.34.fa.c00004_T190004...region001, T1900045227_TC20190223_bin.34_T1900045227_TC20190223_bin.34_contig_000004,RRE-containing,RiPPs
T1900045227_TC20190223_bin.34.fa.c00086_T190004...region001, T1900045227_TC20190223_bin.34_T1900045227_TC20190223_bin.34_contig_000086,ranthipeptide,RiPPs
T1900045227_TC20190223_bin.40.fa.c00015_T190004...region001, T1900045227_TC20190223_bin.40_T1900045227_TC20190223_bin.40_contig_000015,arylpolyene.betalactone,Others
T1900045227_TC20190223_bin.40.fa.c00019_T190004...region001, T1900045227_TC20190223_bin.40_T1900045227_TC20190223_bin.40_contig_000019,RRE-containing,RiPPs
T1900045227_TC20190223_bin.57.fa.c00098_T190004...region001, T1900045227_TC20190223_bin.57_T1900045227_TC20190223_bin.57_contig_000098,betalactone,Others
T1900045227_TC20190223_bin.57.fa.c00120_T190004...region001, T1900045227_TC20190223_bin.57_T1900045227_TC20190223_bin.57_contig_000120,RRE-containing,RiPPs
T1900045227_TC20190223_bin.57.fa.c00288_T190004...region001, T1900045227_TC20190223_bin.57_T1900045227_TC20190223_bin.57_contig_000288,RRE-containing,RiPPs
T1900045229_TC20190225_bin.101.fa.c00037_T190004...region001, T1900045229_TC20190225_bin.101_T1900045229_TC20190225_bin.101_contig_000037,RRE-containing,RiPPs
