BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045759_YK20190453_bin.57.fa.c00002_T190004...region001, T1900045759_YK20190453_bin.57_T1900045759_YK20190453_bin.57_contig_000002,RRE-containing,RiPPs
T1900045759_YK20190453_bin.57.fa.c00035_T190004...region001, T1900045759_YK20190453_bin.57_T1900045759_YK20190453_bin.57_contig_000035,ranthipeptide,RiPPs
T1900045759_YK20190453_bin.61.fa.c00054_T190004...region001, T1900045759_YK20190453_bin.61_T1900045759_YK20190453_bin.61_contig_000054,ranthipeptide,RiPPs
T1900045759_YK20190453_bin.61.fa.c00057_T190004...region001, T1900045759_YK20190453_bin.61_T1900045759_YK20190453_bin.61_contig_000057,RRE-containing,RiPPs
T1900045759_YK20190453_bin.85.fa.c00047_T190004...region001, T1900045759_YK20190453_bin.85_T1900045759_YK20190453_bin.85_contig_000047,terpene,Terpene
T1900045759_YK20190453_bin.85.fa.c00048_T190004...region001, T1900045759_YK20190453_bin.85_T1900045759_YK20190453_bin.85_contig_000048,terpene,Terpene
T1900045761_YK20190455_bin.118.fa.c00004_T190004...region001, T1900045761_YK20190455_bin.118_T1900045761_YK20190455_bin.118_contig_000004,betalactone,Others
T1900045761_YK20190455_bin.118.fa.c00067_T190004...region001, T1900045761_YK20190455_bin.118_T1900045761_YK20190455_bin.118_contig_000067,RRE-containing,RiPPs
T1900045761_YK20190455_bin.15.fa.c00048_T190004...region001, T1900045761_YK20190455_bin.15_T1900045761_YK20190455_bin.15_contig_000048,thioamitides,Others
T1900045761_YK20190455_bin.15.fa.c00113_T190004...region001, T1900045761_YK20190455_bin.15_T1900045761_YK20190455_bin.15_contig_000113,NRPS,NRPS
T1900045761_YK20190455_bin.161.fa.c00005_T190004...region001, T1900045761_YK20190455_bin.161_T1900045761_YK20190455_bin.161_contig_000005,RRE-containing,RiPPs
T1900045761_YK20190455_bin.161.fa.c00014_T190004...region001, T1900045761_YK20190455_bin.161_T1900045761_YK20190455_bin.161_contig_000014,cyclic-lactone-autoinducer,RiPPs
T1900045761_YK20190455_bin.161.fa.c00018_T190004...region001, T1900045761_YK20190455_bin.161_T1900045761_YK20190455_bin.161_contig_000018,ranthipeptide,RiPPs
T1900045761_YK20190455_bin.197.fa.c00014_T190004...region001, T1900045761_YK20190455_bin.197_T1900045761_YK20190455_bin.197_contig_000014,ranthipeptide,RiPPs
T1900045761_YK20190455_bin.197.fa.c00061_T190004...region001, T1900045761_YK20190455_bin.197_T1900045761_YK20190455_bin.197_contig_000061,betalactone,Others
T1900045761_YK20190455_bin.197.fa.c00068_T190004...region001, T1900045761_YK20190455_bin.197_T1900045761_YK20190455_bin.197_contig_000068,RRE-containing,RiPPs
T1900045761_YK20190455_bin.197.fa.c00128_T190004...region001, T1900045761_YK20190455_bin.197_T1900045761_YK20190455_bin.197_contig_000128,RRE-containing,RiPPs
T1900045761_YK20190455_bin.201.fa.c00116_T190004...region001, T1900045761_YK20190455_bin.201_T1900045761_YK20190455_bin.201_contig_000116,RRE-containing,RiPPs
T1900045761_YK20190455_bin.201.fa.c00301_T190004...region001, T1900045761_YK20190455_bin.201_T1900045761_YK20190455_bin.201_contig_000301,ranthipeptide,RiPPs
T1900045761_YK20190455_bin.3.fa.c00118_T190004...region001, T1900045761_YK20190455_bin.3_T1900045761_YK20190455_bin.3_contig_000118,RRE-containing,RiPPs
T1900045761_YK20190455_bin.90.fa.c00009_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000009,NRPS,NRPS
T1900045761_YK20190455_bin.90.fa.c00039_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000039,NRPS,NRPS
T1900045761_YK20190455_bin.90.fa.c00042_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000042,thioamitides,Others
T1900045761_YK20190455_bin.90.fa.c00056_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000056,NRPS-like,NRPS
T1900045761_YK20190455_bin.90.fa.c00067_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000067,NRPS,NRPS
T1900045761_YK20190455_bin.90.fa.c00095_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000095,NRPS,NRPS
T1900045761_YK20190455_bin.90.fa.c00097_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000097,NRPS,NRPS
T1900045761_YK20190455_bin.90.fa.c00109_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000109,NRPS,NRPS
T1900045761_YK20190455_bin.90.fa.c00118_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000118,NRPS,NRPS
T1900045761_YK20190455_bin.90.fa.c00139_T190004...region001, T1900045761_YK20190455_bin.90_T1900045761_YK20190455_bin.90_contig_000139,NRPS,NRPS
T1900045762_YK20190456_bin.42.fa.c00134_T190004...region001, T1900045762_YK20190456_bin.42_T1900045762_YK20190456_bin.42_contig_000134,T3PKS,PKSother
T1900045762_YK20190456_bin.42.fa.c00135_T190004...region001, T1900045762_YK20190456_bin.42_T1900045762_YK20190456_bin.42_contig_000135,siderophore,Others
T1900045762_YK20190456_bin.42.fa.c00164_T190004...region001, T1900045762_YK20190456_bin.42_T1900045762_YK20190456_bin.42_contig_000164,NAPAA,NRPS
T1900045762_YK20190456_bin.42.fa.c00254_T190004...region001, T1900045762_YK20190456_bin.42_T1900045762_YK20190456_bin.42_contig_000254,terpene,Terpene
T1900045764_YK20190458_bin.110.fa.c00011_T190004...region001, T1900045764_YK20190458_bin.110_T1900045764_YK20190458_bin.110_contig_000011,terpene,Terpene
T1900045764_YK20190458_bin.110.fa.c00026_T190004...region001, T1900045764_YK20190458_bin.110_T1900045764_YK20190458_bin.110_contig_000026,arylpolyene,Others
T1900045764_YK20190458_bin.122.fa.c00012_T190004...region001, T1900045764_YK20190458_bin.122_T1900045764_YK20190458_bin.122_contig_000012,terpene,Terpene
T1900045764_YK20190458_bin.124.fa.c00059_T190004...region001, T1900045764_YK20190458_bin.124_T1900045764_YK20190458_bin.124_contig_000059,ranthipeptide,RiPPs
T1900045764_YK20190458_bin.124.fa.c00065_T190004...region001, T1900045764_YK20190458_bin.124_T1900045764_YK20190458_bin.124_contig_000065,RRE-containing,RiPPs
T1900045764_YK20190458_bin.170.fa.c00071_T190004...region001, T1900045764_YK20190458_bin.170_T1900045764_YK20190458_bin.170_contig_000071,LAP,RiPPs
T1900045764_YK20190458_bin.173.fa.c00294_T190004...region001, T1900045764_YK20190458_bin.173_T1900045764_YK20190458_bin.173_contig_000294,RRE-containing,RiPPs
T1900045764_YK20190458_bin.174.fa.c00245_T190004...region001, T1900045764_YK20190458_bin.174_T1900045764_YK20190458_bin.174_contig_000245,RRE-containing,RiPPs
T1900045764_YK20190458_bin.235.fa.c00016_T190004...region001, T1900045764_YK20190458_bin.235_T1900045764_YK20190458_bin.235_contig_000016,LAP,RiPPs
T1900045764_YK20190458_bin.240.fa.c00023_T190004...region001, T1900045764_YK20190458_bin.240_T1900045764_YK20190458_bin.240_contig_000023,RRE-containing,RiPPs
T1900045764_YK20190458_bin.240.fa.c00053_T190004...region001, T1900045764_YK20190458_bin.240_T1900045764_YK20190458_bin.240_contig_000053,ranthipeptide,RiPPs
T1900045764_YK20190458_bin.28.fa.c00125_T190004...region001, T1900045764_YK20190458_bin.28_T1900045764_YK20190458_bin.28_contig_000125,cyclic-lactone-autoinducer,RiPPs
T1900045764_YK20190458_bin.346.fa.c00219_T190004...region001, T1900045764_YK20190458_bin.346_T1900045764_YK20190458_bin.346_contig_000219,NRPS-like,NRPS
T1900045764_YK20190458_bin.417.fa.c00017_T190004...region001, T1900045764_YK20190458_bin.417_T1900045764_YK20190458_bin.417_contig_000017,arylpolyene,Others
T1900045764_YK20190458_bin.417.fa.c00042_T190004...region001, T1900045764_YK20190458_bin.417_T1900045764_YK20190458_bin.417_contig_000042,hserlactone,Others
T1900045764_YK20190458_bin.426.fa.c00056_T190004...region001, T1900045764_YK20190458_bin.426_T1900045764_YK20190458_bin.426_contig_000056,ranthipeptide,RiPPs
T1900045764_YK20190458_bin.426.fa.c00126_T190004...region001, T1900045764_YK20190458_bin.426_T1900045764_YK20190458_bin.426_contig_000126,RRE-containing,RiPPs
T1900045764_YK20190458_bin.432.fa.c00028_T190004...region001, T1900045764_YK20190458_bin.432_T1900045764_YK20190458_bin.432_contig_000028,betalactone,Others
T1900045764_YK20190458_bin.432.fa.c00213_T190004...region001, T1900045764_YK20190458_bin.432_T1900045764_YK20190458_bin.432_contig_000213,RRE-containing,RiPPs
T1900045764_YK20190458_bin.440.fa.c00227_T190004...region001, T1900045764_YK20190458_bin.440_T1900045764_YK20190458_bin.440_contig_000227,T3PKS,PKSother
T1900045764_YK20190458_bin.440.fa.c00342_T190004...region001, T1900045764_YK20190458_bin.440_T1900045764_YK20190458_bin.440_contig_000342,terpene,Terpene
T1900045764_YK20190458_bin.456.fa.c00014_T190004...region001, T1900045764_YK20190458_bin.456_T1900045764_YK20190458_bin.456_contig_000014,betalactone,Others
T1900045764_YK20190458_bin.456.fa.c00068_T190004...region001, T1900045764_YK20190458_bin.456_T1900045764_YK20190458_bin.456_contig_000068,RRE-containing,RiPPs
T1900045764_YK20190458_bin.456.fa.c00080_T190004...region001, T1900045764_YK20190458_bin.456_T1900045764_YK20190458_bin.456_contig_000080,NRPS-like,NRPS
T1900045764_YK20190458_bin.66.fa.c00004_T190004...region001, T1900045764_YK20190458_bin.66_T1900045764_YK20190458_bin.66_contig_000004,betalactone,Others
T1900045764_YK20190458_bin.66.fa.c00012_T190004...region001, T1900045764_YK20190458_bin.66_T1900045764_YK20190458_bin.66_contig_000012,RRE-containing,RiPPs
T1900045764_YK20190458_bin.66.fa.c00018_T190004...region001, T1900045764_YK20190458_bin.66_T1900045764_YK20190458_bin.66_contig_000018,NRPS-like.ranthipeptide,Others
T1900045764_YK20190458_bin.66.fa.c00028_T190004...region001, T1900045764_YK20190458_bin.66_T1900045764_YK20190458_bin.66_contig_000028,RRE-containing,RiPPs
T1900045764_YK20190458_bin.66.fa.c00032_T190004...region001, T1900045764_YK20190458_bin.66_T1900045764_YK20190458_bin.66_contig_000032,RRE-containing,RiPPs
T1900045764_YK20190458_bin.66.fa.c00032_T190004...region002, T1900045764_YK20190458_bin.66_T1900045764_YK20190458_bin.66_contig_000032,RRE-containing,RiPPs
T1900045765_YK20190459_bin.102.fa.c00012_T190004...region001, T1900045765_YK20190459_bin.102_T1900045765_YK20190459_bin.102_contig_000012,betalactone,Others
T1900045765_YK20190459_bin.102.fa.c00013_T190004...region001, T1900045765_YK20190459_bin.102_T1900045765_YK20190459_bin.102_contig_000013,RRE-containing,RiPPs
T1900045765_YK20190459_bin.105.fa.c00024_T190004...region001, T1900045765_YK20190459_bin.105_T1900045765_YK20190459_bin.105_contig_000024,RRE-containing,RiPPs
T1900045765_YK20190459_bin.105.fa.c00039_T190004...region001, T1900045765_YK20190459_bin.105_T1900045765_YK20190459_bin.105_contig_000039,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.105.fa.c00116_T190004...region001, T1900045765_YK20190459_bin.105_T1900045765_YK20190459_bin.105_contig_000116,betalactone,Others
T1900045765_YK20190459_bin.110.fa.c00035_T190004...region001, T1900045765_YK20190459_bin.110_T1900045765_YK20190459_bin.110_contig_000035,betalactone,Others
T1900045765_YK20190459_bin.110.fa.c00049_T190004...region001, T1900045765_YK20190459_bin.110_T1900045765_YK20190459_bin.110_contig_000049,NRPS-like,NRPS
T1900045765_YK20190459_bin.138.fa.c00035_T190004...region001, T1900045765_YK20190459_bin.138_T1900045765_YK20190459_bin.138_contig_000035,RRE-containing,RiPPs
T1900045765_YK20190459_bin.138.fa.c00208_T190004...region001, T1900045765_YK20190459_bin.138_T1900045765_YK20190459_bin.138_contig_000208,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.138.fa.c00228_T190004...region001, T1900045765_YK20190459_bin.138_T1900045765_YK20190459_bin.138_contig_000228,betalactone,Others
T1900045765_YK20190459_bin.149.fa.c00011_T190004...region001, T1900045765_YK20190459_bin.149_T1900045765_YK20190459_bin.149_contig_000011,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.149.fa.c00037_T190004...region001, T1900045765_YK20190459_bin.149_T1900045765_YK20190459_bin.149_contig_000037,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.149.fa.c00063_T190004...region001, T1900045765_YK20190459_bin.149_T1900045765_YK20190459_bin.149_contig_000063,RRE-containing,RiPPs
T1900045765_YK20190459_bin.149.fa.c00188_T190004...region001, T1900045765_YK20190459_bin.149_T1900045765_YK20190459_bin.149_contig_000188,betalactone,Others
T1900045765_YK20190459_bin.165.fa.c00080_T190004...region001, T1900045765_YK20190459_bin.165_T1900045765_YK20190459_bin.165_contig_000080,RRE-containing,RiPPs
T1900045765_YK20190459_bin.165.fa.c00116_T190004...region001, T1900045765_YK20190459_bin.165_T1900045765_YK20190459_bin.165_contig_000116,betalactone,Others
T1900045765_YK20190459_bin.165.fa.c00140_T190004...region001, T1900045765_YK20190459_bin.165_T1900045765_YK20190459_bin.165_contig_000140,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.25.fa.c00027_T190004...region001, T1900045765_YK20190459_bin.25_T1900045765_YK20190459_bin.25_contig_000027,arylpolyene,Others
T1900045765_YK20190459_bin.25.fa.c00051_T190004...region001, T1900045765_YK20190459_bin.25_T1900045765_YK20190459_bin.25_contig_000051,hserlactone,Others
T1900045765_YK20190459_bin.263.fa.c00066_T190004...region001, T1900045765_YK20190459_bin.263_T1900045765_YK20190459_bin.263_contig_000066,RRE-containing,RiPPs
T1900045765_YK20190459_bin.264.fa.c00018_T190004...region001, T1900045765_YK20190459_bin.264_T1900045765_YK20190459_bin.264_contig_000018,RRE-containing,RiPPs
T1900045765_YK20190459_bin.264.fa.c00018_T190004...region002, T1900045765_YK20190459_bin.264_T1900045765_YK20190459_bin.264_contig_000018,NRPS-like,NRPS
T1900045765_YK20190459_bin.264.fa.c00025_T190004...region001, T1900045765_YK20190459_bin.264_T1900045765_YK20190459_bin.264_contig_000025,betalactone,Others
T1900045765_YK20190459_bin.266.fa.c00009_T190004...region001, T1900045765_YK20190459_bin.266_T1900045765_YK20190459_bin.266_contig_000009,betalactone,Others
T1900045765_YK20190459_bin.266.fa.c00009_T190004...region002, T1900045765_YK20190459_bin.266_T1900045765_YK20190459_bin.266_contig_000009,cyclic-lactone-autoinducer,RiPPs
T1900045765_YK20190459_bin.266.fa.c00032_T190004...region001, T1900045765_YK20190459_bin.266_T1900045765_YK20190459_bin.266_contig_000032,RRE-containing,RiPPs
T1900045765_YK20190459_bin.266.fa.c00068_T190004...region001, T1900045765_YK20190459_bin.266_T1900045765_YK20190459_bin.266_contig_000068,NRPS-like,NRPS
T1900045765_YK20190459_bin.266.fa.c00085_T190004...region001, T1900045765_YK20190459_bin.266_T1900045765_YK20190459_bin.266_contig_000085,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.271.fa.c00401_T190004...region001, T1900045765_YK20190459_bin.271_T1900045765_YK20190459_bin.271_contig_000401,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.300.fa.c00212_T190004...region001, T1900045765_YK20190459_bin.300_T1900045765_YK20190459_bin.300_contig_000212,RRE-containing,RiPPs
T1900045765_YK20190459_bin.300.fa.c00414_T190004...region001, T1900045765_YK20190459_bin.300_T1900045765_YK20190459_bin.300_contig_000414,betalactone,Others
T1900045765_YK20190459_bin.339.fa.c00098_T190004...region001, T1900045765_YK20190459_bin.339_T1900045765_YK20190459_bin.339_contig_000098,RRE-containing,RiPPs
T1900045765_YK20190459_bin.339.fa.c00119_T190004...region001, T1900045765_YK20190459_bin.339_T1900045765_YK20190459_bin.339_contig_000119,NRPS-like,NRPS
T1900045765_YK20190459_bin.339.fa.c00122_T190004...region001, T1900045765_YK20190459_bin.339_T1900045765_YK20190459_bin.339_contig_000122,RRE-containing,RiPPs
T1900045765_YK20190459_bin.339.fa.c00170_T190004...region001, T1900045765_YK20190459_bin.339_T1900045765_YK20190459_bin.339_contig_000170,betalactone,Others
T1900045765_YK20190459_bin.46.fa.c00010_T190004...region001, T1900045765_YK20190459_bin.46_T1900045765_YK20190459_bin.46_contig_000010,RRE-containing,RiPPs
T1900045765_YK20190459_bin.46.fa.c00027_T190004...region001, T1900045765_YK20190459_bin.46_T1900045765_YK20190459_bin.46_contig_000027,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.62.fa.c00008_T190004...region001, T1900045765_YK20190459_bin.62_T1900045765_YK20190459_bin.62_contig_000008,betalactone,Others
T1900045765_YK20190459_bin.62.fa.c00020_T190004...region001, T1900045765_YK20190459_bin.62_T1900045765_YK20190459_bin.62_contig_000020,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.62.fa.c00050_T190004...region001, T1900045765_YK20190459_bin.62_T1900045765_YK20190459_bin.62_contig_000050,RRE-containing,RiPPs
T1900045765_YK20190459_bin.62.fa.c00089_T190004...region001, T1900045765_YK20190459_bin.62_T1900045765_YK20190459_bin.62_contig_000089,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.65.fa.c00096_T190004...region001, T1900045765_YK20190459_bin.65_T1900045765_YK20190459_bin.65_contig_000096,RRE-containing,RiPPs
T1900045765_YK20190459_bin.65.fa.c00118_T190004...region001, T1900045765_YK20190459_bin.65_T1900045765_YK20190459_bin.65_contig_000118,cyclic-lactone-autoinducer,RiPPs
T1900045765_YK20190459_bin.65.fa.c00172_T190004...region001, T1900045765_YK20190459_bin.65_T1900045765_YK20190459_bin.65_contig_000172,RRE-containing,RiPPs
T1900045765_YK20190459_bin.65.fa.c00186_T190004...region001, T1900045765_YK20190459_bin.65_T1900045765_YK20190459_bin.65_contig_000186,ranthipeptide,RiPPs
T1900045765_YK20190459_bin.83.fa.c00042_T190004...region001, T1900045765_YK20190459_bin.83_T1900045765_YK20190459_bin.83_contig_000042,NRPS-like,NRPS
T1900045765_YK20190459_bin.83.fa.c00085_T190004...region001, T1900045765_YK20190459_bin.83_T1900045765_YK20190459_bin.83_contig_000085,RRE-containing,RiPPs
T1900045767_YK20190461_bin.113.fa.c00009_T190004...region001, T1900045767_YK20190461_bin.113_T1900045767_YK20190461_bin.113_contig_000009,terpene,Terpene
T1900045767_YK20190461_bin.113.fa.c00013_T190004...region001, T1900045767_YK20190461_bin.113_T1900045767_YK20190461_bin.113_contig_000013,terpene,Terpene
T1900045767_YK20190461_bin.119.fa.c00155_T190004...region001, T1900045767_YK20190461_bin.119_T1900045767_YK20190461_bin.119_contig_000155,betalactone,Others
T1900045767_YK20190461_bin.176.fa.c00042_T190004...region001, T1900045767_YK20190461_bin.176_T1900045767_YK20190461_bin.176_contig_000042,RRE-containing,RiPPs
T1900045767_YK20190461_bin.176.fa.c00087_T190004...region001, T1900045767_YK20190461_bin.176_T1900045767_YK20190461_bin.176_contig_000087,betalactone,Others
T1900045767_YK20190461_bin.176.fa.c00186_T190004...region001, T1900045767_YK20190461_bin.176_T1900045767_YK20190461_bin.176_contig_000186,RRE-containing,RiPPs
T1900045767_YK20190461_bin.209.fa.c00103_T190004...region001, T1900045767_YK20190461_bin.209_T1900045767_YK20190461_bin.209_contig_000103,NRPS,NRPS
T1900045767_YK20190461_bin.209.fa.c00129_T190004...region001, T1900045767_YK20190461_bin.209_T1900045767_YK20190461_bin.209_contig_000129,NRPS,NRPS
T1900045767_YK20190461_bin.262.fa.c00003_T190004...region001, T1900045767_YK20190461_bin.262_T1900045767_YK20190461_bin.262_contig_000003,hserlactone,Others
T1900045767_YK20190461_bin.271.fa.c00111_T190004...region001, T1900045767_YK20190461_bin.271_T1900045767_YK20190461_bin.271_contig_000111,NRPS,NRPS
T1900045767_YK20190461_bin.271.fa.c00136_T190004...region001, T1900045767_YK20190461_bin.271_T1900045767_YK20190461_bin.271_contig_000136,NRPS-like,NRPS
T1900045767_YK20190461_bin.271.fa.c00223_T190004...region001, T1900045767_YK20190461_bin.271_T1900045767_YK20190461_bin.271_contig_000223,ranthipeptide,RiPPs
T1900045767_YK20190461_bin.271.fa.c00241_T190004...region001, T1900045767_YK20190461_bin.271_T1900045767_YK20190461_bin.271_contig_000241,NRPS,NRPS
T1900045767_YK20190461_bin.271.fa.c00252_T190004...region001, T1900045767_YK20190461_bin.271_T1900045767_YK20190461_bin.271_contig_000252,NRPS,NRPS
T1900045767_YK20190461_bin.297.fa.c00071_T190004...region001, T1900045767_YK20190461_bin.297_T1900045767_YK20190461_bin.297_contig_000071,T3PKS,PKSother
T1900045767_YK20190461_bin.297.fa.c00118_T190004...region001, T1900045767_YK20190461_bin.297_T1900045767_YK20190461_bin.297_contig_000118,terpene,Terpene
T1900045767_YK20190461_bin.32.fa.c00085_T190004...region001, T1900045767_YK20190461_bin.32_T1900045767_YK20190461_bin.32_contig_000085,T3PKS,PKSother
T1900045767_YK20190461_bin.32.fa.c00198_T190004...region001, T1900045767_YK20190461_bin.32_T1900045767_YK20190461_bin.32_contig_000198,terpene,Terpene
T1900045767_YK20190461_bin.48.fa.c00082_T190004...region001, T1900045767_YK20190461_bin.48_T1900045767_YK20190461_bin.48_contig_000082,ranthipeptide,RiPPs
T1900045767_YK20190461_bin.72.fa.c00046_T190004...region001, T1900045767_YK20190461_bin.72_T1900045767_YK20190461_bin.72_contig_000046,arylpolyene,Others
T1900045767_YK20190461_bin.96.fa.c00156_T190004...region001, T1900045767_YK20190461_bin.96_T1900045767_YK20190461_bin.96_contig_000156,RRE-containing,RiPPs
T1900045768_YK20190462_bin.115.fa.c00069_T190004...region001, T1900045768_YK20190462_bin.115_T1900045768_YK20190462_bin.115_contig_000069,RRE-containing,RiPPs
T1900045768_YK20190462_bin.115.fa.c00088_T190004...region001, T1900045768_YK20190462_bin.115_T1900045768_YK20190462_bin.115_contig_000088,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.115.fa.c00094_T190004...region001, T1900045768_YK20190462_bin.115_T1900045768_YK20190462_bin.115_contig_000094,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.116.fa.c00112_T190004...region001, T1900045768_YK20190462_bin.116_T1900045768_YK20190462_bin.116_contig_000112,NRPS-like,NRPS
T1900045768_YK20190462_bin.116.fa.c00139_T190004...region001, T1900045768_YK20190462_bin.116_T1900045768_YK20190462_bin.116_contig_000139,betalactone,Others
T1900045768_YK20190462_bin.116.fa.c00238_T190004...region001, T1900045768_YK20190462_bin.116_T1900045768_YK20190462_bin.116_contig_000238,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.116.fa.c00317_T190004...region001, T1900045768_YK20190462_bin.116_T1900045768_YK20190462_bin.116_contig_000317,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.226.fa.c00074_T190004...region001, T1900045768_YK20190462_bin.226_T1900045768_YK20190462_bin.226_contig_000074,RRE-containing,RiPPs
T1900045768_YK20190462_bin.226.fa.c00112_T190004...region001, T1900045768_YK20190462_bin.226_T1900045768_YK20190462_bin.226_contig_000112,betalactone,Others
T1900045768_YK20190462_bin.237.fa.c00443_T190004...region001, T1900045768_YK20190462_bin.237_T1900045768_YK20190462_bin.237_contig_000443,arylpolyene,Others
T1900045768_YK20190462_bin.237.fa.c00514_T190004...region001, T1900045768_YK20190462_bin.237_T1900045768_YK20190462_bin.237_contig_000514,arylpolyene,Others
T1900045768_YK20190462_bin.253.fa.c00008_T190004...region001, T1900045768_YK20190462_bin.253_T1900045768_YK20190462_bin.253_contig_000008,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.253.fa.c00046_T190004...region001, T1900045768_YK20190462_bin.253_T1900045768_YK20190462_bin.253_contig_000046,RRE-containing,RiPPs
T1900045768_YK20190462_bin.253.fa.c00066_T190004...region001, T1900045768_YK20190462_bin.253_T1900045768_YK20190462_bin.253_contig_000066,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.273.fa.c00051_T190004...region001, T1900045768_YK20190462_bin.273_T1900045768_YK20190462_bin.273_contig_000051,RRE-containing,RiPPs
T1900045768_YK20190462_bin.273.fa.c00116_T190004...region001, T1900045768_YK20190462_bin.273_T1900045768_YK20190462_bin.273_contig_000116,RRE-containing,RiPPs
T1900045768_YK20190462_bin.316.fa.c00032_T190004...region001, T1900045768_YK20190462_bin.316_T1900045768_YK20190462_bin.316_contig_000032,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.316.fa.c00122_T190004...region001, T1900045768_YK20190462_bin.316_T1900045768_YK20190462_bin.316_contig_000122,RRE-containing,RiPPs
T1900045768_YK20190462_bin.414.fa.c00250_T190004...region001, T1900045768_YK20190462_bin.414_T1900045768_YK20190462_bin.414_contig_000250,cyclic-lactone-autoinducer,RiPPs
T1900045768_YK20190462_bin.414.fa.c00307_T190004...region001, T1900045768_YK20190462_bin.414_T1900045768_YK20190462_bin.414_contig_000307,ranthipeptide,RiPPs
T1900045768_YK20190462_bin.422.fa.c00049_T190004...region001, T1900045768_YK20190462_bin.422_T1900045768_YK20190462_bin.422_contig_000049,betalactone,Others
T1900045768_YK20190462_bin.422.fa.c00058_T190004...region001, T1900045768_YK20190462_bin.422_T1900045768_YK20190462_bin.422_contig_000058,RRE-containing,RiPPs
T1900045768_YK20190462_bin.43.fa.c00047_T190004...region001, T1900045768_YK20190462_bin.43_T1900045768_YK20190462_bin.43_contig_000047,NRPS,NRPS
T1900045769_YK20190463_bin.169.fa.c00186_T190004...region001, T1900045769_YK20190463_bin.169_T1900045769_YK20190463_bin.169_contig_000186,RRE-containing,RiPPs
T1900045769_YK20190463_bin.169.fa.c00214_T190004...region001, T1900045769_YK20190463_bin.169_T1900045769_YK20190463_bin.169_contig_000214,ranthipeptide,RiPPs
T1900045769_YK20190463_bin.169.fa.c00320_T190004...region001, T1900045769_YK20190463_bin.169_T1900045769_YK20190463_bin.169_contig_000320,betalactone,Others
T1900045769_YK20190463_bin.194.fa.c00013_T190004...region001, T1900045769_YK20190463_bin.194_T1900045769_YK20190463_bin.194_contig_000013,betalactone,Others
T1900045769_YK20190463_bin.245.fa.c00029_T190004...region001, T1900045769_YK20190463_bin.245_T1900045769_YK20190463_bin.245_contig_000029,RRE-containing,RiPPs
T1900045769_YK20190463_bin.245.fa.c00113_T190004...region001, T1900045769_YK20190463_bin.245_T1900045769_YK20190463_bin.245_contig_000113,NRPS-like,NRPS
T1900045769_YK20190463_bin.245.fa.c00115_T190004...region001, T1900045769_YK20190463_bin.245_T1900045769_YK20190463_bin.245_contig_000115,RRE-containing,RiPPs
T1900045769_YK20190463_bin.245.fa.c00143_T190004...region001, T1900045769_YK20190463_bin.245_T1900045769_YK20190463_bin.245_contig_000143,RRE-containing,RiPPs
T1900045769_YK20190463_bin.268.fa.c00212_T190004...region001, T1900045769_YK20190463_bin.268_T1900045769_YK20190463_bin.268_contig_000212,RRE-containing,RiPPs
T1900045769_YK20190463_bin.295.fa.c00031_T190004...region001, T1900045769_YK20190463_bin.295_T1900045769_YK20190463_bin.295_contig_000031,ranthipeptide,RiPPs
T1900045769_YK20190463_bin.295.fa.c00166_T190004...region001, T1900045769_YK20190463_bin.295_T1900045769_YK20190463_bin.295_contig_000166,RRE-containing,RiPPs
T1900045769_YK20190463_bin.61.fa.c00005_T190004...region001, T1900045769_YK20190463_bin.61_T1900045769_YK20190463_bin.61_contig_000005,betalactone,Others
T1900045769_YK20190463_bin.61.fa.c00047_T190004...region001, T1900045769_YK20190463_bin.61_T1900045769_YK20190463_bin.61_contig_000047,ranthipeptide,RiPPs
