BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
TP20200824-WDL70_DT2009055579-1_bin.88.fa.c00051_TP20200...region001, TP20200824-WDL70_DT2009055579-1_bin.88_TP20200824-WDL70_DT2009055579-1_bin.88_contig_000051,ranthipeptide,RiPPs
TP20200824-WDL70_DT2009055579-1_bin.92.fa.c00090_TP20200...region001, TP20200824-WDL70_DT2009055579-1_bin.92_TP20200824-WDL70_DT2009055579-1_bin.92_contig_000090,NRPS,NRPS
TP20200824-WDL70_DT2009055579-1_bin.92.fa.c00100_TP20200...region001, TP20200824-WDL70_DT2009055579-1_bin.92_TP20200824-WDL70_DT2009055579-1_bin.92_contig_000100,NRPS-like,NRPS
TP20200824-WDL71_DT2009055580-1_bin.10.fa.c00050_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.10_TP20200824-WDL71_DT2009055580-1_bin.10_contig_000050,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.10.fa.c00066_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.10_TP20200824-WDL71_DT2009055580-1_bin.10_contig_000066,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.10.fa.c00165_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.10_TP20200824-WDL71_DT2009055580-1_bin.10_contig_000165,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.101.fa.c00019_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.101_TP20200824-WDL71_DT2009055580-1_bin.101_contig_000019,hserlactone,Others
TP20200824-WDL71_DT2009055580-1_bin.103.fa.c00052_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.103_TP20200824-WDL71_DT2009055580-1_bin.103_contig_000052,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.103.fa.c00059_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.103_TP20200824-WDL71_DT2009055580-1_bin.103_contig_000059,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.103.fa.c00078_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.103_TP20200824-WDL71_DT2009055580-1_bin.103_contig_000078,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.106.fa.c00056_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.106_TP20200824-WDL71_DT2009055580-1_bin.106_contig_000056,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.106.fa.c00129_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.106_TP20200824-WDL71_DT2009055580-1_bin.106_contig_000129,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.11.fa.c00032_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.11_TP20200824-WDL71_DT2009055580-1_bin.11_contig_000032,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.11.fa.c00073_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.11_TP20200824-WDL71_DT2009055580-1_bin.11_contig_000073,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.11.fa.c00132_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.11_TP20200824-WDL71_DT2009055580-1_bin.11_contig_000132,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.146.fa.c00153_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.146_TP20200824-WDL71_DT2009055580-1_bin.146_contig_000153,cyclic-lactone-autoinducer,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.146.fa.c00262_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.146_TP20200824-WDL71_DT2009055580-1_bin.146_contig_000262,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.146.fa.c00312_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.146_TP20200824-WDL71_DT2009055580-1_bin.146_contig_000312,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.169.fa.c00081_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.169_TP20200824-WDL71_DT2009055580-1_bin.169_contig_000081,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.169.fa.c00095_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.169_TP20200824-WDL71_DT2009055580-1_bin.169_contig_000095,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.169.fa.c00112_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.169_TP20200824-WDL71_DT2009055580-1_bin.169_contig_000112,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.187.fa.c00105_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.187_TP20200824-WDL71_DT2009055580-1_bin.187_contig_000105,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.197.fa.c00024_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.197_TP20200824-WDL71_DT2009055580-1_bin.197_contig_000024,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.200.fa.c00009_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.200_TP20200824-WDL71_DT2009055580-1_bin.200_contig_000009,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.226.fa.c00021_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.226_TP20200824-WDL71_DT2009055580-1_bin.226_contig_000021,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.226.fa.c00056_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.226_TP20200824-WDL71_DT2009055580-1_bin.226_contig_000056,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.230.fa.c00036_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.230_TP20200824-WDL71_DT2009055580-1_bin.230_contig_000036,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.230.fa.c00043_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.230_TP20200824-WDL71_DT2009055580-1_bin.230_contig_000043,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.232.fa.c00023_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.232_TP20200824-WDL71_DT2009055580-1_bin.232_contig_000023,NRPS-like,NRPS
TP20200824-WDL71_DT2009055580-1_bin.232.fa.c00035_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.232_TP20200824-WDL71_DT2009055580-1_bin.232_contig_000035,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.239.fa.c00022_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.239_TP20200824-WDL71_DT2009055580-1_bin.239_contig_000022,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.239.fa.c00028_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.239_TP20200824-WDL71_DT2009055580-1_bin.239_contig_000028,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.247.fa.c00085_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.247_TP20200824-WDL71_DT2009055580-1_bin.247_contig_000085,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.247.fa.c00089_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.247_TP20200824-WDL71_DT2009055580-1_bin.247_contig_000089,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.247.fa.c00138_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.247_TP20200824-WDL71_DT2009055580-1_bin.247_contig_000138,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.247.fa.c00238_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.247_TP20200824-WDL71_DT2009055580-1_bin.247_contig_000238,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.249.fa.c00386_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.249_TP20200824-WDL71_DT2009055580-1_bin.249_contig_000386,cyclic-lactone-autoinducer,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.249.fa.c00745_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.249_TP20200824-WDL71_DT2009055580-1_bin.249_contig_000745,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.262.fa.c00010_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.262_TP20200824-WDL71_DT2009055580-1_bin.262_contig_000010,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.277.fa.c00018_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.277_TP20200824-WDL71_DT2009055580-1_bin.277_contig_000018,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.277.fa.c00021_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.277_TP20200824-WDL71_DT2009055580-1_bin.277_contig_000021,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.277.fa.c00037_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.277_TP20200824-WDL71_DT2009055580-1_bin.277_contig_000037,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.277.fa.c00063_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.277_TP20200824-WDL71_DT2009055580-1_bin.277_contig_000063,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.286.fa.c00069_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.286_TP20200824-WDL71_DT2009055580-1_bin.286_contig_000069,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.286.fa.c00080_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.286_TP20200824-WDL71_DT2009055580-1_bin.286_contig_000080,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.292.fa.c00011_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.292_TP20200824-WDL71_DT2009055580-1_bin.292_contig_000011,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.292.fa.c00015_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.292_TP20200824-WDL71_DT2009055580-1_bin.292_contig_000015,NRPS-like,NRPS
TP20200824-WDL71_DT2009055580-1_bin.293.fa.c00037_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.293_TP20200824-WDL71_DT2009055580-1_bin.293_contig_000037,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.293.fa.c00082_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.293_TP20200824-WDL71_DT2009055580-1_bin.293_contig_000082,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.299.fa.c00020_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.299_TP20200824-WDL71_DT2009055580-1_bin.299_contig_000020,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.299.fa.c00038_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.299_TP20200824-WDL71_DT2009055580-1_bin.299_contig_000038,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.305.fa.c00022_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.305_TP20200824-WDL71_DT2009055580-1_bin.305_contig_000022,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.363.fa.c00076_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.363_TP20200824-WDL71_DT2009055580-1_bin.363_contig_000076,ranthipeptide,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.363.fa.c00256_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.363_TP20200824-WDL71_DT2009055580-1_bin.363_contig_000256,RRE-containing,RiPPs
TP20200824-WDL71_DT2009055580-1_bin.56.fa.c00103_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.56_TP20200824-WDL71_DT2009055580-1_bin.56_contig_000103,betalactone,Others
TP20200824-WDL71_DT2009055580-1_bin.96.fa.c00079_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.96_TP20200824-WDL71_DT2009055580-1_bin.96_contig_000079,NRPS-like,NRPS
TP20200824-WDL71_DT2009055580-1_bin.97.fa.c00010_TP20200...region001, TP20200824-WDL71_DT2009055580-1_bin.97_TP20200824-WDL71_DT2009055580-1_bin.97_contig_000010,ranthipeptide,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.11.fa.c00036_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.11_TP20200824-WDL72_DT2009055581-1_bin.11_contig_000036,betalactone,Others
TP20200824-WDL72_DT2009055581-1_bin.115.fa.c00091_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.115_TP20200824-WDL72_DT2009055581-1_bin.115_contig_000091,cyclic-lactone-autoinducer,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.115.fa.c00106_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.115_TP20200824-WDL72_DT2009055581-1_bin.115_contig_000106,ranthipeptide,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.115.fa.c00112_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.115_TP20200824-WDL72_DT2009055581-1_bin.115_contig_000112,betalactone,Others
TP20200824-WDL72_DT2009055581-1_bin.143.fa.c00019_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.143_TP20200824-WDL72_DT2009055581-1_bin.143_contig_000019,ranthipeptide,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.143.fa.c00060_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.143_TP20200824-WDL72_DT2009055581-1_bin.143_contig_000060,RRE-containing,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.188.fa.c00187_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.188_TP20200824-WDL72_DT2009055581-1_bin.188_contig_000187,RRE-containing,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.188.fa.c00217_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.188_TP20200824-WDL72_DT2009055581-1_bin.188_contig_000217,ranthipeptide,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.232.fa.c00016_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.232_TP20200824-WDL72_DT2009055581-1_bin.232_contig_000016,NRPS,NRPS
TP20200824-WDL72_DT2009055581-1_bin.232.fa.c00028_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.232_TP20200824-WDL72_DT2009055581-1_bin.232_contig_000028,betalactone,Others
TP20200824-WDL72_DT2009055581-1_bin.252.fa.c00014_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.252_TP20200824-WDL72_DT2009055581-1_bin.252_contig_000014,RRE-containing,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.252.fa.c00025_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.252_TP20200824-WDL72_DT2009055581-1_bin.252_contig_000025,betalactone,Others
TP20200824-WDL72_DT2009055581-1_bin.274.fa.c00006_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.274_TP20200824-WDL72_DT2009055581-1_bin.274_contig_000006,arylpolyene,Others
TP20200824-WDL72_DT2009055581-1_bin.274.fa.c00011_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.274_TP20200824-WDL72_DT2009055581-1_bin.274_contig_000011,arylpolyene,Others
TP20200824-WDL72_DT2009055581-1_bin.274.fa.c00049_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.274_TP20200824-WDL72_DT2009055581-1_bin.274_contig_000049,betalactone,Others
TP20200824-WDL72_DT2009055581-1_bin.288.fa.c00481_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.288_TP20200824-WDL72_DT2009055581-1_bin.288_contig_000481,RRE-containing,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.307.fa.c00073_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.307_TP20200824-WDL72_DT2009055581-1_bin.307_contig_000073,NRPS,NRPS
TP20200824-WDL72_DT2009055581-1_bin.307.fa.c00226_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.307_TP20200824-WDL72_DT2009055581-1_bin.307_contig_000226,NRPS,NRPS
TP20200824-WDL72_DT2009055581-1_bin.307.fa.c00261_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.307_TP20200824-WDL72_DT2009055581-1_bin.307_contig_000261,NRPS,NRPS
TP20200824-WDL72_DT2009055581-1_bin.307.fa.c00286_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.307_TP20200824-WDL72_DT2009055581-1_bin.307_contig_000286,NRPS,NRPS
TP20200824-WDL72_DT2009055581-1_bin.318.fa.c00056_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.318_TP20200824-WDL72_DT2009055581-1_bin.318_contig_000056,RRE-containing,RiPPs
TP20200824-WDL72_DT2009055581-1_bin.318.fa.c00066_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.318_TP20200824-WDL72_DT2009055581-1_bin.318_contig_000066,terpene,Terpene
TP20200824-WDL72_DT2009055581-1_bin.45.fa.c00235_TP20200...region001, TP20200824-WDL72_DT2009055581-1_bin.45_TP20200824-WDL72_DT2009055581-1_bin.45_contig_000235,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.126.fa.c00004_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.126_TP20200824-WDL73_DT2009055582-1_bin.126_contig_000004,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.126.fa.c00005_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.126_TP20200824-WDL73_DT2009055582-1_bin.126_contig_000005,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.126.fa.c00014_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.126_TP20200824-WDL73_DT2009055582-1_bin.126_contig_000014,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.132.fa.c00014_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.132_TP20200824-WDL73_DT2009055582-1_bin.132_contig_000014,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.132.fa.c00092_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.132_TP20200824-WDL73_DT2009055582-1_bin.132_contig_000092,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.134.fa.c00006_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.134_TP20200824-WDL73_DT2009055582-1_bin.134_contig_000006,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.134.fa.c00045_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.134_TP20200824-WDL73_DT2009055582-1_bin.134_contig_000045,betalactone,Others
TP20200824-WDL73_DT2009055582-1_bin.155.fa.c00007_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.155_TP20200824-WDL73_DT2009055582-1_bin.155_contig_000007,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.155.fa.c00277_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.155_TP20200824-WDL73_DT2009055582-1_bin.155_contig_000277,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.18.fa.c00028_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.18_TP20200824-WDL73_DT2009055582-1_bin.18_contig_000028,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.268.fa.c00015_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.268_TP20200824-WDL73_DT2009055582-1_bin.268_contig_000015,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.268.fa.c00023_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.268_TP20200824-WDL73_DT2009055582-1_bin.268_contig_000023,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.268.fa.c00044_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.268_TP20200824-WDL73_DT2009055582-1_bin.268_contig_000044,betalactone,Others
TP20200824-WDL73_DT2009055582-1_bin.268.fa.c00069_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.268_TP20200824-WDL73_DT2009055582-1_bin.268_contig_000069,NRPS-like,NRPS
TP20200824-WDL73_DT2009055582-1_bin.40.fa.c00012_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.40_TP20200824-WDL73_DT2009055582-1_bin.40_contig_000012,NRPS-like,NRPS
TP20200824-WDL73_DT2009055582-1_bin.40.fa.c00015_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.40_TP20200824-WDL73_DT2009055582-1_bin.40_contig_000015,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.6.fa.c00002_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.6_TP20200824-WDL73_DT2009055582-1_bin.6_contig_000002,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.74.fa.c00021_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.74_TP20200824-WDL73_DT2009055582-1_bin.74_contig_000021,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.74.fa.c00038_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.74_TP20200824-WDL73_DT2009055582-1_bin.74_contig_000038,betalactone,Others
TP20200824-WDL73_DT2009055582-1_bin.74.fa.c00079_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.74_TP20200824-WDL73_DT2009055582-1_bin.74_contig_000079,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.76.fa.c00004_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.76_TP20200824-WDL73_DT2009055582-1_bin.76_contig_000004,NRPS-like,NRPS
TP20200824-WDL73_DT2009055582-1_bin.76.fa.c00036_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.76_TP20200824-WDL73_DT2009055582-1_bin.76_contig_000036,betalactone,Others
TP20200824-WDL73_DT2009055582-1_bin.85.fa.c00007_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.85_TP20200824-WDL73_DT2009055582-1_bin.85_contig_000007,ranthipeptide,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.85.fa.c00028_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.85_TP20200824-WDL73_DT2009055582-1_bin.85_contig_000028,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.85.fa.c00034_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.85_TP20200824-WDL73_DT2009055582-1_bin.85_contig_000034,RRE-containing,RiPPs
TP20200824-WDL73_DT2009055582-1_bin.85.fa.c00035_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.85_TP20200824-WDL73_DT2009055582-1_bin.85_contig_000035,NRPS-like,NRPS
TP20200824-WDL73_DT2009055582-1_bin.85.fa.c00048_TP20200...region001, TP20200824-WDL73_DT2009055582-1_bin.85_TP20200824-WDL73_DT2009055582-1_bin.85_contig_000048,NRPS,NRPS
TP20200824-WDL74_DT2009055583-1_bin.105.fa.c00194_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.105_TP20200824-WDL74_DT2009055583-1_bin.105_contig_000194,betalactone,Others
TP20200824-WDL74_DT2009055583-1_bin.120.fa.c00099_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.120_TP20200824-WDL74_DT2009055583-1_bin.120_contig_000099,RRE-containing,RiPPs
TP20200824-WDL74_DT2009055583-1_bin.194.fa.c00023_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.194_TP20200824-WDL74_DT2009055583-1_bin.194_contig_000023,betalactone,Others
TP20200824-WDL74_DT2009055583-1_bin.194.fa.c00031_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.194_TP20200824-WDL74_DT2009055583-1_bin.194_contig_000031,RRE-containing,RiPPs
TP20200824-WDL74_DT2009055583-1_bin.194.fa.c00056_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.194_TP20200824-WDL74_DT2009055583-1_bin.194_contig_000056,cyclic-lactone-autoinducer,RiPPs
TP20200824-WDL74_DT2009055583-1_bin.194.fa.c00075_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.194_TP20200824-WDL74_DT2009055583-1_bin.194_contig_000075,ranthipeptide,RiPPs
TP20200824-WDL74_DT2009055583-1_bin.198.fa.c00060_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.198_TP20200824-WDL74_DT2009055583-1_bin.198_contig_000060,ranthipeptide,RiPPs
TP20200824-WDL74_DT2009055583-1_bin.69.fa.c00027_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.69_TP20200824-WDL74_DT2009055583-1_bin.69_contig_000027,betalactone,Others
TP20200824-WDL74_DT2009055583-1_bin.69.fa.c00192_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.69_TP20200824-WDL74_DT2009055583-1_bin.69_contig_000192,RRE-containing,RiPPs
TP20200824-WDL74_DT2009055583-1_bin.82.fa.c00118_TP20200...region001, TP20200824-WDL74_DT2009055583-1_bin.82_TP20200824-WDL74_DT2009055583-1_bin.82_contig_000118,betalactone,Others
TP20200824-WDL75_DT2009055584-1_bin.116.fa.c00072_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.116_TP20200824-WDL75_DT2009055584-1_bin.116_contig_000072,RRE-containing,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.135.fa.c00051_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.135_TP20200824-WDL75_DT2009055584-1_bin.135_contig_000051,ranthipeptide,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.135.fa.c00095_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.135_TP20200824-WDL75_DT2009055584-1_bin.135_contig_000095,betalactone,Others
TP20200824-WDL75_DT2009055584-1_bin.149.fa.c00016_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.149_TP20200824-WDL75_DT2009055584-1_bin.149_contig_000016,RRE-containing,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.149.fa.c00055_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.149_TP20200824-WDL75_DT2009055584-1_bin.149_contig_000055,ranthipeptide,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.149.fa.c00088_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.149_TP20200824-WDL75_DT2009055584-1_bin.149_contig_000088,betalactone,Others
TP20200824-WDL75_DT2009055584-1_bin.149.fa.c00099_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.149_TP20200824-WDL75_DT2009055584-1_bin.149_contig_000099,ranthipeptide,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.15.fa.c00014_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.15_TP20200824-WDL75_DT2009055584-1_bin.15_contig_000014,RRE-containing,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.15.fa.c00018_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.15_TP20200824-WDL75_DT2009055584-1_bin.15_contig_000018,betalactone,Others
TP20200824-WDL75_DT2009055584-1_bin.15.fa.c00023_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.15_TP20200824-WDL75_DT2009055584-1_bin.15_contig_000023,RRE-containing,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.15.fa.c00025_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.15_TP20200824-WDL75_DT2009055584-1_bin.15_contig_000025,ranthipeptide,RiPPs
TP20200824-WDL75_DT2009055584-1_bin.163.fa.c00168_TP20200...region001, TP20200824-WDL75_DT2009055584-1_bin.163_TP20200824-WDL75_DT2009055584-1_bin.163_contig_000168,RRE-containing,RiPPs
